customer_id,customer_name,age,city,gender
1502,Customer_1502,54,Hyderabad,Female
1503,Customer_1503,39,Mumbai,Male
1504,Customer_1504,29,Mumbai,Female
1505,Customer_1505,19,Chennai,Female
1506,Customer_1506,54,Bangalore,Male
1507,Customer_1507,24,Hyderabad,Male
1508,Customer_1508,43,Mumbai,Female
1509,Customer_1509,43,Chennai,Female
1510,Customer_1510,41,Hyderabad,Female
1511,Customer_1511,29,Mumbai,Female
1512,Customer_1512,33,Hyderabad,Male
1513,Customer_1513,40,Mumbai,Female
1514,Customer_1514,57,Hyderabad,Male
1515,Customer_1515,26,Mumbai,Female
1516,Customer_1516,49,Mumbai,Female
1517,Customer_1517,32,Hyderabad,Male
1518,Customer_1518,54,Mumbai,Male
1519,Customer_1519,30,Mumbai,Male
1520,Customer_1520,22,Mumbai,Male
1521,Customer_1521,28,Hyderabad,Male
1522,Customer_1522,27,Hyderabad,Female
1523,Customer_1523,69,Mumbai,Female
1524,Customer_1524,30,Mumbai,Female
1525,Customer_1525,58,Hyderabad,Male
1526,Customer_1526,63,Chennai,Male
1527,Customer_1527,67,Mumbai,Male
1528,Customer_1528,32,Chennai,Female
1529,Customer_1529,59,Hyderabad,Male
1530,Customer_1530,24,Mumbai,Female
1531,Customer_1531,57,Chennai,Female
1532,Customer_1532,45,Hyderabad,Female
1533,Customer_1533,49,Chennai,Male
1534,Customer_1534,52,Bangalore,Female
1535,Customer_1535,32,Hyderabad,Female
1536,Customer_1536,65,Bangalore,Female
1537,Customer_1537,53,Hyderabad,Male
1538,Customer_1538,38,Hyderabad,Female
1539,Customer_1539,23,Mumbai,Male
1540,Customer_1540,18,Bangalore,Male
1541,Customer_1541,21,Bangalore,Female
1542,Customer_1542,28,Bangalore,Female
1543,Customer_1543,61,Hyderabad,Male
1544,Customer_1544,43,Bangalore,Female
1545,Customer_1545,54,Bangalore,Male
1546,Customer_1546,40,Mumbai,Male
1547,Customer_1547,46,Chennai,Male
1548,Customer_1548,38,Chennai,Female
1549,Customer_1549,65,Bangalore,Male
1550,Customer_1550,62,Bangalore,Male
1551,Customer_1551,62,Bangalore,Female
1552,Customer_1552,66,Bangalore,Female
1553,Customer_1553,44,Chennai,Male
1554,Customer_1554,56,Mumbai,Male
1555,Customer_1555,57,Hyderabad,Male
1556,Customer_1556,30,Bangalore,Female
1557,Customer_1557,40,Bangalore,Male
1558,Customer_1558,33,Chennai,Male
1559,Customer_1559,47,Bangalore,Female
1560,Customer_1560,21,Mumbai,Female
1561,Customer_1561,57,Mumbai,Male
1562,Customer_1562,33,Bangalore,Female
1563,Customer_1563,48,Chennai,Male
1564,Customer_1564,59,Bangalore,Male
1565,Customer_1565,42,Bangalore,Female
1566,Customer_1566,61,Chennai,Male
1567,Customer_1567,29,Mumbai,Male
1568,Customer_1568,43,Hyderabad,Female
1569,Customer_1569,54,Bangalore,Male
1570,Customer_1570,65,Mumbai,Female
1571,Customer_1571,50,Bangalore,Male
1572,Customer_1572,45,Hyderabad,Female
1573,Customer_1573,26,Chennai,Female
1574,Customer_1574,29,Mumbai,Female
1575,Customer_1575,22,Hyderabad,Female
1576,Customer_1576,69,Bangalore,Female
1577,Customer_1577,45,Hyderabad,Female
1578,Customer_1578,52,Mumbai,Male
1579,Customer_1579,22,Chennai,Male
1580,Customer_1580,51,Bangalore,Female
1581,Customer_1581,63,Chennai,Male
1582,Customer_1582,51,Chennai,Female
1583,Customer_1583,30,Hyderabad,Female
1584,Customer_1584,56,Hyderabad,Male
1585,Customer_1585,59,Mumbai,Female
1586,Customer_1586,62,Mumbai,Male
1587,Customer_1587,65,Chennai,Female
1588,Customer_1588,31,Mumbai,Female
1589,Customer_1589,28,Chennai,Male
1590,Customer_1590,59,Bangalore,Female
1591,Customer_1591,55,Chennai,Female
1592,Customer_1592,21,Mumbai,Female
1593,Customer_1593,50,Mumbai,Male
1594,Customer_1594,24,Chennai,Male
1595,Customer_1595,58,Hyderabad,Male
1596,Customer_1596,25,Chennai,Male
1597,Customer_1597,54,Chennai,Male
1598,Customer_1598,68,Hyderabad,Female
1599,Customer_1599,27,Bangalore,Male
1600,Customer_1600,60,Hyderabad,Male
1601,Customer_1601,32,Mumbai,Female
1602,Customer_1602,55,Hyderabad,Female
1603,Customer_1603,32,Mumbai,Male
1604,Customer_1604,22,Mumbai,Female
1605,Customer_1605,46,Chennai,Female
1606,Customer_1606,36,Chennai,Female
1607,Customer_1607,68,Bangalore,Male
1608,Customer_1608,27,Mumbai,Female
1609,Customer_1609,29,Chennai,Female
1610,Customer_1610,21,Mumbai,Male
1611,Customer_1611,48,Bangalore,Female
1612,Customer_1612,35,Mumbai,Female
1613,Customer_1613,33,Bangalore,Male
1614,Customer_1614,57,Bangalore,Male
1615,Customer_1615,53,Bangalore,Male
1616,Customer_1616,42,Chennai,Female
1617,Customer_1617,40,Hyderabad,Male
1618,Customer_1618,29,Hyderabad,Male
1619,Customer_1619,51,Chennai,Female
1620,Customer_1620,53,Mumbai,Female
1621,Customer_1621,54,Chennai,Female
1622,Customer_1622,20,Mumbai,Female
1623,Customer_1623,26,Bangalore,Female
1624,Customer_1624,35,Chennai,Male
1625,Customer_1625,60,Hyderabad,Male
1626,Customer_1626,52,Mumbai,Male
1627,Customer_1627,51,Chennai,Female
1628,Customer_1628,58,Chennai,Male
1629,Customer_1629,31,Mumbai,Female
1630,Customer_1630,21,Bangalore,Female
1631,Customer_1631,46,Bangalore,Male
1632,Customer_1632,58,Bangalore,Male
1633,Customer_1633,62,Bangalore,Female
1634,Customer_1634,67,Mumbai,Female
1635,Customer_1635,32,Hyderabad,Male
1636,Customer_1636,45,Chennai,Male
1637,Customer_1637,59,Chennai,Female
1638,Customer_1638,33,Bangalore,Female
1639,Customer_1639,29,Mumbai,Female
1640,Customer_1640,69,Hyderabad,Female
1641,Customer_1641,22,Hyderabad,Male
1642,Customer_1642,51,Chennai,Male
1643,Customer_1643,59,Bangalore,Female
1644,Customer_1644,18,Chennai,Female
1645,Customer_1645,56,Chennai,Male
1646,Customer_1646,49,Hyderabad,Female
1647,Customer_1647,43,Mumbai,Female
1648,Customer_1648,34,Hyderabad,Female
1649,Customer_1649,65,Chennai,Female
1650,Customer_1650,44,Bangalore,Female
1651,Customer_1651,41,Bangalore,Female
1652,Customer_1652,52,Mumbai,Male
1653,Customer_1653,63,Mumbai,Female
1654,Customer_1654,59,Mumbai,Male
1655,Customer_1655,56,Chennai,Male
1656,Customer_1656,43,Chennai,Male
1657,Customer_1657,66,Mumbai,Female
1658,Customer_1658,55,Bangalore,Female
1659,Customer_1659,40,Bangalore,Female
1660,Customer_1660,39,Bangalore,Male
1661,Customer_1661,21,Chennai,Male
1662,Customer_1662,66,Hyderabad,Female
1663,Customer_1663,26,Bangalore,Female
1664,Customer_1664,21,Bangalore,Male
1665,Customer_1665,24,Bangalore,Male
1666,Customer_1666,40,Mumbai,Male
1667,Customer_1667,19,Chennai,Female
1668,Customer_1668,66,Mumbai,Male
1669,Customer_1669,41,Mumbai,Male
1670,Customer_1670,57,Hyderabad,Male
1671,Customer_1671,48,Mumbai,Female
1672,Customer_1672,64,Hyderabad,Female
1673,Customer_1673,48,Mumbai,Female
1674,Customer_1674,64,Bangalore,Male
1675,Customer_1675,57,Chennai,Male
1676,Customer_1676,65,Mumbai,Male
1677,Customer_1677,68,Hyderabad,Male
1678,Customer_1678,60,Chennai,Female
1679,Customer_1679,51,Hyderabad,Male
1680,Customer_1680,41,Bangalore,Male
1681,Customer_1681,66,Mumbai,Female
1682,Customer_1682,43,Chennai,Male
1683,Customer_1683,33,Bangalore,Male
1684,Customer_1684,64,Mumbai,Male
1685,Customer_1685,30,Mumbai,Female
1686,Customer_1686,32,Hyderabad,Male
1687,Customer_1687,44,Hyderabad,Female
1688,Customer_1688,21,Bangalore,Male
1689,Customer_1689,33,Hyderabad,Female
1690,Customer_1690,47,Bangalore,Female
1691,Customer_1691,61,Bangalore,Female
1692,Customer_1692,47,Bangalore,Male
1693,Customer_1693,53,Hyderabad,Male
1694,Customer_1694,20,Chennai,Female
1695,Customer_1695,39,Bangalore,Female
1696,Customer_1696,66,Chennai,Male
1697,Customer_1697,39,Mumbai,Female
1698,Customer_1698,67,Hyderabad,Male
1699,Customer_1699,67,Hyderabad,Male
1700,Customer_1700,66,Chennai,Female
1701,Customer_1701,29,Mumbai,Female
1702,Customer_1702,38,Mumbai,Male
1703,Customer_1703,21,Bangalore,Male
1704,Customer_1704,48,Hyderabad,Male
1705,Customer_1705,61,Mumbai,Female
1706,Customer_1706,48,Mumbai,Male
1707,Customer_1707,40,Bangalore,Female
1708,Customer_1708,37,Bangalore,Female
1709,Customer_1709,32,Chennai,Male
1710,Customer_1710,40,Hyderabad,Female
1711,Customer_1711,45,Mumbai,Female
1712,Customer_1712,33,Chennai,Female
1713,Customer_1713,54,Hyderabad,Female
1714,Customer_1714,38,Chennai,Male
1715,Customer_1715,32,Hyderabad,Male
1716,Customer_1716,34,Hyderabad,Female
1717,Customer_1717,67,Mumbai,Female
1718,Customer_1718,54,Hyderabad,Female
1719,Customer_1719,30,Bangalore,Female
1720,Customer_1720,36,Mumbai,Female
1721,Customer_1721,47,Bangalore,Male
1722,Customer_1722,62,Chennai,Male
1723,Customer_1723,35,Chennai,Male
1724,Customer_1724,31,Hyderabad,Male
1725,Customer_1725,53,Hyderabad,Female
1726,Customer_1726,53,Bangalore,Female
1727,Customer_1727,37,Bangalore,Male
1728,Customer_1728,69,Bangalore,Male
1729,Customer_1729,36,Chennai,Male
1730,Customer_1730,62,Bangalore,Female
1731,Customer_1731,61,Mumbai,Female
1732,Customer_1732,24,Mumbai,Female
1733,Customer_1733,61,Chennai,Male
1734,Customer_1734,21,Bangalore,Male
1735,Customer_1735,51,Bangalore,Female
1736,Customer_1736,19,Hyderabad,Female
1737,Customer_1737,22,Mumbai,Female
1738,Customer_1738,27,Chennai,Male
1739,Customer_1739,49,Bangalore,Female
1740,Customer_1740,59,Hyderabad,Female
1741,Customer_1741,58,Chennai,Male
1742,Customer_1742,30,Chennai,Female
1743,Customer_1743,56,Mumbai,Female
1744,Customer_1744,22,Bangalore,Female
1745,Customer_1745,27,Chennai,Female
1746,Customer_1746,27,Hyderabad,Male
1747,Customer_1747,55,Hyderabad,Female
1748,Customer_1748,44,Chennai,Male
1749,Customer_1749,68,Hyderabad,Female
1750,Customer_1750,38,Chennai,Male
1751,Customer_1751,25,Hyderabad,Female
1752,Customer_1752,18,Chennai,Female
1753,Customer_1753,45,Chennai,Male
1754,Customer_1754,66,Chennai,Female
1755,Customer_1755,56,Hyderabad,Female
1756,Customer_1756,31,Chennai,Male
1757,Customer_1757,38,Mumbai,Female
1758,Customer_1758,47,Chennai,Female
1759,Customer_1759,38,Bangalore,Female
1760,Customer_1760,66,Bangalore,Female
1761,Customer_1761,26,Mumbai,Female
1762,Customer_1762,34,Chennai,Male
1763,Customer_1763,22,Bangalore,Male
1764,Customer_1764,48,Chennai,Female
1765,Customer_1765,69,Bangalore,Female
1766,Customer_1766,57,Hyderabad,Male
1767,Customer_1767,55,Hyderabad,Male
1768,Customer_1768,60,Mumbai,Male
1769,Customer_1769,36,Mumbai,Male
1770,Customer_1770,53,Chennai,Male
1771,Customer_1771,67,Mumbai,Male
1772,Customer_1772,50,Chennai,Female
1773,Customer_1773,30,Hyderabad,Female
1774,Customer_1774,31,Hyderabad,Female
1775,Customer_1775,50,Bangalore,Female
1776,Customer_1776,46,Chennai,Female
1777,Customer_1777,60,Hyderabad,Male
1778,Customer_1778,66,Hyderabad,Male
1779,Customer_1779,53,Chennai,Male
1780,Customer_1780,61,Bangalore,Male
1781,Customer_1781,27,Bangalore,Male
1782,Customer_1782,48,Bangalore,Male
1783,Customer_1783,23,Bangalore,Female
1784,Customer_1784,18,Hyderabad,Female
1785,Customer_1785,24,Chennai,Male
1786,Customer_1786,44,Chennai,Female
1787,Customer_1787,38,Hyderabad,Male
1788,Customer_1788,45,Hyderabad,Female
1789,Customer_1789,33,Hyderabad,Male
1790,Customer_1790,63,Mumbai,Male
1791,Customer_1791,40,Chennai,Female
1792,Customer_1792,69,Chennai,Male
1793,Customer_1793,37,Chennai,Female
1794,Customer_1794,55,Bangalore,Female
1795,Customer_1795,42,Hyderabad,Male
1796,Customer_1796,45,Hyderabad,Male
1797,Customer_1797,22,Hyderabad,Male
1798,Customer_1798,38,Mumbai,Female
1799,Customer_1799,35,Chennai,Female
1800,Customer_1800,64,Hyderabad,Male
1801,Customer_1801,23,Mumbai,Male
1802,Customer_1802,46,Hyderabad,Male
1803,Customer_1803,36,Bangalore,Male
1804,Customer_1804,50,Chennai,Male
1805,Customer_1805,18,Mumbai,Male
1806,Customer_1806,62,Hyderabad,Male
1807,Customer_1807,20,Chennai,Female
1808,Customer_1808,59,Mumbai,Female
1809,Customer_1809,38,Chennai,Male
1810,Customer_1810,52,Chennai,Male
1811,Customer_1811,58,Bangalore,Female
1812,Customer_1812,57,Chennai,Male
1813,Customer_1813,20,Mumbai,Female
1814,Customer_1814,42,Chennai,Female
1815,Customer_1815,62,Mumbai,Male
1816,Customer_1816,55,Chennai,Female
1817,Customer_1817,62,Hyderabad,Female
1818,Customer_1818,37,Bangalore,Male
1819,Customer_1819,69,Hyderabad,Male
1820,Customer_1820,61,Bangalore,Female
1821,Customer_1821,62,Mumbai,Male
1822,Customer_1822,51,Bangalore,Female
1823,Customer_1823,38,Chennai,Female
1824,Customer_1824,65,Chennai,Female
1825,Customer_1825,40,Hyderabad,Female
1826,Customer_1826,23,Bangalore,Female
1827,Customer_1827,68,Mumbai,Female
1828,Customer_1828,30,Mumbai,Male
1829,Customer_1829,66,Chennai,Male
1830,Customer_1830,40,Mumbai,Male
1831,Customer_1831,26,Chennai,Male
1832,Customer_1832,34,Chennai,Female
1833,Customer_1833,19,Chennai,Female
1834,Customer_1834,36,Hyderabad,Female
1835,Customer_1835,36,Hyderabad,Female
1836,Customer_1836,24,Chennai,Female
1837,Customer_1837,59,Chennai,Male
1838,Customer_1838,59,Chennai,Male
1839,Customer_1839,37,Mumbai,Male
1840,Customer_1840,26,Chennai,Female
1841,Customer_1841,34,Chennai,Female
1842,Customer_1842,44,Bangalore,Male
1843,Customer_1843,64,Bangalore,Female
1844,Customer_1844,19,Bangalore,Female
1845,Customer_1845,53,Bangalore,Male
1846,Customer_1846,36,Chennai,Female
1847,Customer_1847,34,Bangalore,Male
1848,Customer_1848,22,Mumbai,Male
1849,Customer_1849,56,Mumbai,Male
1850,Customer_1850,35,Bangalore,Male
1851,Customer_1851,24,Hyderabad,Female
1852,Customer_1852,34,Mumbai,Female
1853,Customer_1853,56,Mumbai,Female
1854,Customer_1854,53,Bangalore,Male
1855,Customer_1855,57,Bangalore,Female
1856,Customer_1856,62,Chennai,Male
1857,Customer_1857,21,Mumbai,Female
1858,Customer_1858,55,Bangalore,Female
1859,Customer_1859,42,Bangalore,Male
1860,Customer_1860,22,Chennai,Female
1861,Customer_1861,47,Mumbai,Male
1862,Customer_1862,29,Bangalore,Male
1863,Customer_1863,21,Chennai,Female
1864,Customer_1864,41,Bangalore,Female
1865,Customer_1865,46,Hyderabad,Female
1866,Customer_1866,26,Hyderabad,Female
1867,Customer_1867,21,Bangalore,Male
1868,Customer_1868,68,Mumbai,Male
1869,Customer_1869,41,Hyderabad,Female
1870,Customer_1870,31,Chennai,Female
1871,Customer_1871,22,Bangalore,Female
1872,Customer_1872,35,Chennai,Male
1873,Customer_1873,59,Hyderabad,Female
1874,Customer_1874,36,Mumbai,Male
1875,Customer_1875,29,Chennai,Female
1876,Customer_1876,35,Hyderabad,Female
1877,Customer_1877,34,Hyderabad,Male
1878,Customer_1878,47,Hyderabad,Male
1879,Customer_1879,41,Chennai,Female
1880,Customer_1880,28,Hyderabad,Male
1881,Customer_1881,52,Bangalore,Male
1882,Customer_1882,40,Hyderabad,Female
1883,Customer_1883,34,Bangalore,Male
1884,Customer_1884,18,Mumbai,Male
1885,Customer_1885,32,Bangalore,Female
1886,Customer_1886,49,Mumbai,Female
1887,Customer_1887,26,Mumbai,Male
1888,Customer_1888,32,Bangalore,Female
1889,Customer_1889,45,Mumbai,Male
1890,Customer_1890,41,Bangalore,Male
1891,Customer_1891,52,Chennai,Male
1892,Customer_1892,39,Mumbai,Female
1893,Customer_1893,44,Bangalore,Male
1894,Customer_1894,36,Mumbai,Male
1895,Customer_1895,62,Hyderabad,Male
1896,Customer_1896,29,Bangalore,Female
1897,Customer_1897,37,Hyderabad,Female
1898,Customer_1898,18,Mumbai,Female
1899,Customer_1899,38,Mumbai,Male
1900,Customer_1900,66,Chennai,Male
1901,Customer_1901,62,Bangalore,Female
1902,Customer_1902,18,Hyderabad,Male
1903,Customer_1903,27,Chennai,Male
1904,Customer_1904,64,Mumbai,Male
1905,Customer_1905,49,Mumbai,Male
1906,Customer_1906,56,Chennai,Female
1907,Customer_1907,39,Hyderabad,Female
1908,Customer_1908,35,Mumbai,Female
1909,Customer_1909,65,Mumbai,Male
1910,Customer_1910,63,Bangalore,Male
1911,Customer_1911,49,Chennai,Female
1912,Customer_1912,44,Mumbai,Female
1913,Customer_1913,45,Hyderabad,Female
1914,Customer_1914,35,Bangalore,Male
1915,Customer_1915,56,Chennai,Female
1916,Customer_1916,66,Hyderabad,Male
1917,Customer_1917,46,Mumbai,Female
1918,Customer_1918,35,Chennai,Male
1919,Customer_1919,61,Chennai,Male
1920,Customer_1920,25,Hyderabad,Female
1921,Customer_1921,48,Chennai,Male
1922,Customer_1922,51,Hyderabad,Male
1923,Customer_1923,24,Mumbai,Female
1924,Customer_1924,53,Bangalore,Female
1925,Customer_1925,35,Hyderabad,Female
1926,Customer_1926,55,Bangalore,Male
1927,Customer_1927,26,Chennai,Male
1928,Customer_1928,26,Hyderabad,Female
1929,Customer_1929,63,Mumbai,Female
1930,Customer_1930,25,Hyderabad,Male
1931,Customer_1931,68,Hyderabad,Female
1932,Customer_1932,52,Hyderabad,Female
1933,Customer_1933,35,Bangalore,Male
1934,Customer_1934,22,Bangalore,Male
1935,Customer_1935,31,Chennai,Female
1936,Customer_1936,45,Chennai,Male
1937,Customer_1937,47,Chennai,Male
1938,Customer_1938,21,Chennai,Female
1939,Customer_1939,56,Hyderabad,Female
1940,Customer_1940,37,Bangalore,Female
1941,Customer_1941,42,Bangalore,Male
1942,Customer_1942,45,Bangalore,Female
1943,Customer_1943,29,Bangalore,Male
1944,Customer_1944,19,Chennai,Female
1945,Customer_1945,60,Hyderabad,Male
1946,Customer_1946,31,Bangalore,Male
1947,Customer_1947,39,Mumbai,Female
1948,Customer_1948,48,Hyderabad,Male
1949,Customer_1949,40,Mumbai,Female
1950,Customer_1950,65,Hyderabad,Female
1951,Customer_1951,37,Hyderabad,Male
1952,Customer_1952,55,Hyderabad,Male
1953,Customer_1953,21,Mumbai,Male
1954,Customer_1954,32,Bangalore,Female
1955,Customer_1955,41,Bangalore,Female
1956,Customer_1956,42,Mumbai,Female
1957,Customer_1957,18,Bangalore,Female
1958,Customer_1958,24,Chennai,Female
1959,Customer_1959,48,Bangalore,Female
1960,Customer_1960,29,Chennai,Male
1961,Customer_1961,59,Chennai,Female
1962,Customer_1962,22,Chennai,Female
1963,Customer_1963,61,Mumbai,Female
1964,Customer_1964,67,Bangalore,Female
1965,Customer_1965,59,Bangalore,Male
1966,Customer_1966,55,Mumbai,Male
1967,Customer_1967,29,Mumbai,Male
1968,Customer_1968,56,Bangalore,Female
1969,Customer_1969,35,Mumbai,Female
1970,Customer_1970,19,Mumbai,Female
1971,Customer_1971,27,Chennai,Male
1972,Customer_1972,32,Mumbai,Female
1973,Customer_1973,47,Chennai,Female
1974,Customer_1974,61,Hyderabad,Male
1975,Customer_1975,34,Chennai,Male
1976,Customer_1976,21,Chennai,Female
1977,Customer_1977,24,Mumbai,Male
1978,Customer_1978,58,Bangalore,Female
1979,Customer_1979,48,Hyderabad,Female
1980,Customer_1980,68,Hyderabad,Male
1981,Customer_1981,56,Hyderabad,Female
1982,Customer_1982,51,Bangalore,Male
1983,Customer_1983,23,Hyderabad,Male
1984,Customer_1984,67,Hyderabad,Female
1985,Customer_1985,55,Bangalore,Male
1986,Customer_1986,62,Hyderabad,Female
1987,Customer_1987,68,Mumbai,Female
1988,Customer_1988,51,Mumbai,Male
1989,Customer_1989,61,Chennai,Male
1990,Customer_1990,32,Chennai,Male
1991,Customer_1991,31,Chennai,Female
1992,Customer_1992,23,Mumbai,Female
1993,Customer_1993,67,Mumbai,Female
1994,Customer_1994,54,Mumbai,Female
1995,Customer_1995,67,Chennai,Female
1996,Customer_1996,49,Chennai,Female
1997,Customer_1997,20,Chennai,Female
1998,Customer_1998,20,Chennai,Male
1999,Customer_1999,39,Chennai,Female
2000,Customer_2000,39,Chennai,Female
2001,Customer_2001,27,Mumbai,Male
2002,Customer_2002,68,Bangalore,Female
2003,Customer_2003,20,Bangalore,Female
2004,Customer_2004,29,Chennai,Male
2005,Customer_2005,46,Bangalore,Female
2006,Customer_2006,65,Bangalore,Male
2007,Customer_2007,34,Mumbai,Female
2008,Customer_2008,24,Chennai,Female
2009,Customer_2009,30,Chennai,Male
2010,Customer_2010,19,Bangalore,Male
2011,Customer_2011,21,Chennai,Female
2012,Customer_2012,27,Chennai,Female
2013,Customer_2013,56,Chennai,Male
2014,Customer_2014,41,Chennai,Female
2015,Customer_2015,34,Bangalore,Male
2016,Customer_2016,69,Hyderabad,Male
2017,Customer_2017,23,Bangalore,Male
2018,Customer_2018,36,Mumbai,Female
2019,Customer_2019,22,Hyderabad,Female
2020,Customer_2020,49,Hyderabad,Female
2021,Customer_2021,27,Hyderabad,Male
2022,Customer_2022,26,Bangalore,Female
2023,Customer_2023,44,Mumbai,Male
2024,Customer_2024,30,Bangalore,Male
2025,Customer_2025,36,Mumbai,Female
2026,Customer_2026,38,Bangalore,Female
2027,Customer_2027,41,Bangalore,Male
2028,Customer_2028,55,Bangalore,Female
2029,Customer_2029,21,Hyderabad,Male
2030,Customer_2030,41,Bangalore,Female
2031,Customer_2031,52,Mumbai,Male
2032,Customer_2032,20,Mumbai,Female
2033,Customer_2033,21,Mumbai,Male
2034,Customer_2034,54,Hyderabad,Female
2035,Customer_2035,57,Bangalore,Male
2036,Customer_2036,65,Bangalore,Male
2037,Customer_2037,52,Chennai,Male
2038,Customer_2038,48,Hyderabad,Male
2039,Customer_2039,61,Mumbai,Male
2040,Customer_2040,42,Mumbai,Male
2041,Customer_2041,57,Bangalore,Female
2042,Customer_2042,30,Mumbai,Male
2043,Customer_2043,21,Bangalore,Male
2044,Customer_2044,63,Bangalore,Female
2045,Customer_2045,31,Chennai,Female
2046,Customer_2046,30,Hyderabad,Male
2047,Customer_2047,44,Bangalore,Female
2048,Customer_2048,23,Bangalore,Female
2049,Customer_2049,34,Bangalore,Male
2050,Customer_2050,53,Chennai,Male
2051,Customer_2051,57,Bangalore,Female
2052,Customer_2052,66,Hyderabad,Female
2053,Customer_2053,52,Hyderabad,Female
2054,Customer_2054,34,Mumbai,Female
2055,Customer_2055,58,Hyderabad,Female
2056,Customer_2056,19,Mumbai,Female
2057,Customer_2057,30,Hyderabad,Male
2058,Customer_2058,69,Mumbai,Female
2059,Customer_2059,19,Bangalore,Male
2060,Customer_2060,69,Chennai,Male
2061,Customer_2061,45,Chennai,Female
2062,Customer_2062,60,Chennai,Male
2063,Customer_2063,43,Bangalore,Female
2064,Customer_2064,39,Chennai,Male
2065,Customer_2065,64,Hyderabad,Female
2066,Customer_2066,60,Mumbai,Male
2067,Customer_2067,20,Bangalore,Female
2068,Customer_2068,52,Chennai,Male
2069,Customer_2069,29,Hyderabad,Female
2070,Customer_2070,41,Hyderabad,Male
2071,Customer_2071,22,Bangalore,Male
2072,Customer_2072,37,Bangalore,Male
2073,Customer_2073,56,Chennai,Female
2074,Customer_2074,56,Mumbai,Female
2075,Customer_2075,30,Chennai,Female
2076,Customer_2076,58,Chennai,Female
2077,Customer_2077,62,Bangalore,Female
2078,Customer_2078,29,Chennai,Male
2079,Customer_2079,30,Chennai,Female
2080,Customer_2080,27,Mumbai,Female
2081,Customer_2081,50,Hyderabad,Male
2082,Customer_2082,57,Hyderabad,Female
2083,Customer_2083,33,Mumbai,Female
2084,Customer_2084,62,Hyderabad,Female
2085,Customer_2085,52,Chennai,Female
2086,Customer_2086,20,Mumbai,Female
2087,Customer_2087,22,Mumbai,Female
2088,Customer_2088,43,Bangalore,Male
2089,Customer_2089,28,Hyderabad,Female
2090,Customer_2090,24,Bangalore,Female
2091,Customer_2091,27,Chennai,Female
2092,Customer_2092,59,Mumbai,Male
2093,Customer_2093,69,Chennai,Male
2094,Customer_2094,51,Hyderabad,Male
2095,Customer_2095,20,Bangalore,Male
2096,Customer_2096,25,Hyderabad,Female
2097,Customer_2097,48,Chennai,Male
2098,Customer_2098,28,Bangalore,Female
2099,Customer_2099,62,Hyderabad,Female
2100,Customer_2100,24,Chennai,Female
2101,Customer_2101,62,Hyderabad,Male
2102,Customer_2102,19,Mumbai,Female
2103,Customer_2103,23,Bangalore,Male
2104,Customer_2104,58,Bangalore,Female
2105,Customer_2105,49,Bangalore,Male
2106,Customer_2106,37,Mumbai,Male
2107,Customer_2107,51,Bangalore,Female
2108,Customer_2108,67,Mumbai,Female
2109,Customer_2109,33,Bangalore,Female
2110,Customer_2110,42,Hyderabad,Male
2111,Customer_2111,29,Hyderabad,Male
2112,Customer_2112,24,Hyderabad,Male
2113,Customer_2113,56,Hyderabad,Female
2114,Customer_2114,34,Mumbai,Male
2115,Customer_2115,62,Chennai,Female
2116,Customer_2116,28,Chennai,Male
2117,Customer_2117,23,Hyderabad,Male
2118,Customer_2118,40,Chennai,Male
2119,Customer_2119,44,Chennai,Female
2120,Customer_2120,63,Bangalore,Female
2121,Customer_2121,23,Mumbai,Female
2122,Customer_2122,55,Hyderabad,Male
2123,Customer_2123,19,Chennai,Male
2124,Customer_2124,39,Chennai,Male
2125,Customer_2125,37,Hyderabad,Male
2126,Customer_2126,42,Bangalore,Female
2127,Customer_2127,32,Hyderabad,Male
2128,Customer_2128,66,Bangalore,Male
2129,Customer_2129,46,Chennai,Female
2130,Customer_2130,25,Mumbai,Female
2131,Customer_2131,54,Bangalore,Female
2132,Customer_2132,66,Bangalore,Male
2133,Customer_2133,69,Hyderabad,Female
2134,Customer_2134,50,Chennai,Male
2135,Customer_2135,39,Mumbai,Female
2136,Customer_2136,67,Hyderabad,Male
2137,Customer_2137,64,Hyderabad,Male
2138,Customer_2138,22,Mumbai,Male
2139,Customer_2139,56,Chennai,Male
2140,Customer_2140,35,Mumbai,Male
2141,Customer_2141,55,Hyderabad,Male
2142,Customer_2142,54,Hyderabad,Female
2143,Customer_2143,47,Bangalore,Male
2144,Customer_2144,68,Mumbai,Male
2145,Customer_2145,48,Mumbai,Male
2146,Customer_2146,27,Mumbai,Male
2147,Customer_2147,32,Hyderabad,Female
2148,Customer_2148,59,Chennai,Male
2149,Customer_2149,65,Hyderabad,Male
2150,Customer_2150,61,Bangalore,Female
2151,Customer_2151,35,Hyderabad,Male
2152,Customer_2152,40,Hyderabad,Female
2153,Customer_2153,50,Hyderabad,Male
2154,Customer_2154,33,Bangalore,Male
2155,Customer_2155,55,Mumbai,Female
2156,Customer_2156,52,Chennai,Female
2157,Customer_2157,51,Chennai,Female
2158,Customer_2158,45,Bangalore,Male
2159,Customer_2159,19,Mumbai,Female
2160,Customer_2160,47,Mumbai,Female
2161,Customer_2161,30,Bangalore,Male
2162,Customer_2162,58,Hyderabad,Male
2163,Customer_2163,33,Mumbai,Male
2164,Customer_2164,22,Chennai,Female
2165,Customer_2165,45,Bangalore,Male
2166,Customer_2166,56,Chennai,Female
2167,Customer_2167,62,Hyderabad,Female
